GISJOIN,FIPS,STATE,STATEFP,COUNTY,COUNTY_CLEAN,COUNTYFP,YEAR,POPULATION,DATA_SPARSE,AC_ERA,POP_1950,POP_CHANGE_FROM_1950,PCT_CHANGE_FROM_1950
G0100390,1.039.0,Alabama,1.0,Covington County,Covington,39.0,1880,5639,True,Pre-AC,40373.0,-34734.0,-86.03
G0100410,1.041.0,Alabama,1.0,Crenshaw County,Crenshaw,41.0,1880,11726,True,Pre-AC,18981.0,-7255.0,-38.22
G0100430,1.043.0,Alabama,1.0,Cullman County,Cullman,43.0,1880,6355,True,Pre-AC,49046.0,-42691.0,-87.04
G0100450,1.045.0,Alabama,1.0,Dale County,Dale,45.0,1880,12677,True,Pre-AC,20828.0,-8151.0,-39.13
G0100470,1.047.0,Alabama,1.0,Dallas County,Dallas,47.0,1880,48433,True,Pre-AC,56270.0,-7837.0,-13.93
G0100490,1.049.0,Alabama,1.0,DeKalb County,DeKalb,49.0,1880,12675,True,Pre-AC,45048.0,-32373.0,-71.86
G0100510,1.051.0,Alabama,1.0,Elmore County,Elmore,51.0,1880,17502,True,Pre-AC,31649.0,-14147.0,-44.7
G0100530,1.053.0,Alabama,1.0,Escambia County,Escambia,53.0,1880,5719,True,Pre-AC,31443.0,-25724.0,-81.81
G0100550,1.055.0,Alabama,1.0,Etowah County,Etowah,55.0,1880,15398,True,Pre-AC,93892.0,-78494.0,-83.6
G0100570,1.057.0,Alabama,1.0,Fayette County,Fayette,57.0,1880,10135,True,Pre-AC,19388.0,-9253.0,-47.73
G0100590,1.059.0,Alabama,1.0,Franklin County,Franklin,59.0,1880,9155,True,Pre-AC,25705.0,-16550.0,-64.38
G0100610,1.061.0,Alabama,1.0,Geneva County,Geneva,61.0,1880,4342,True,Pre-AC,25899.0,-21557.0,-83.23
G0100630,1.063.0,Alabama,1.0,Greene County,Greene,63.0,1880,21931,True,Pre-AC,16482.0,5449.0,33.06
G0100650,1.065.0,Alabama,1.0,Hale County,Hale,65.0,1880,26553,True,Pre-AC,20832.0,5721.0,27.46
G0100670,1.067.0,Alabama,1.0,Henry County,Henry,67.0,1880,18761,True,Pre-AC,18674.0,87.0,0.47
G0100710,1.071.0,Alabama,1.0,Jackson County,Jackson,71.0,1880,25114,True,Pre-AC,38998.0,-13884.0,-35.6
G0100730,1.073.0,Alabama,1.0,Jefferson County,Jefferson,73.0,1880,23272,True,Pre-AC,558928.0,-535656.0,-95.84
G0100750,1.075.0,Alabama,1.0,Lamar County,Lamar,75.0,1880,12142,True,Pre-AC,16441.0,-4299.0,-26.15
G0100770,1.077.0,Alabama,1.0,Lauderdale County,Lauderdale,77.0,1880,21035,True,Pre-AC,54179.0,-33144.0,-61.17
G0100790,1.079.0,Alabama,1.0,Lawrence County,Lawrence,79.0,1880,21392,True,Pre-AC,27128.0,-5736.0,-21.14
G0100810,1.081.0,Alabama,1.0,Lee County,Lee,81.0,1880,27262,True,Pre-AC,45073.0,-17811.0,-39.52
G0100830,1.083.0,Alabama,1.0,Limestone County,Limestone,83.0,1880,21600,True,Pre-AC,35766.0,-14166.0,-39.61
G0100850,1.085.0,Alabama,1.0,Lowndes County,Lowndes,85.0,1880,31176,True,Pre-AC,18018.0,13158.0,73.03
G0100870,1.087.0,Alabama,1.0,Macon County,Macon,87.0,1880,17371,True,Pre-AC,30561.0,-13190.0,-43.16
G0100890,1.089.0,Alabama,1.0,Madison County,Madison,89.0,1880,37625,True,Pre-AC,72903.0,-35278.0,-48.39
G0100910,1.091.0,Alabama,1.0,Marengo County,Marengo,91.0,1880,30890,True,Pre-AC,29494.0,1396.0,4.73
G0100930,1.093.0,Alabama,1.0,Marion County,Marion,93.0,1880,9364,True,Pre-AC,27264.0,-17900.0,-65.65
G0100950,1.095.0,Alabama,1.0,Marshall County,Marshall,95.0,1880,14585,True,Pre-AC,45090.0,-30505.0,-67.65
G0100970,1.097.0,Alabama,1.0,Mobile County,Mobile,97.0,1880,48653,True,Pre-AC,231105.0,-182452.0,-78.95
G0100990,1.099.0,Alabama,1.0,Monroe County,Monroe,99.0,1880,17091,True,Pre-AC,25732.0,-8641.0,-33.58
G0101010,1.0101.0,Alabama,1.0,Montgomery County,Montgomery,101.0,1880,52356,True,Pre-AC,138965.0,-86609.0,-62.32
G0101030,1.0103.0,Alabama,1.0,Morgan County,Morgan,103.0,1880,16428,True,Pre-AC,52924.0,-36496.0,-68.96
G0101050,1.0105.0,Alabama,1.0,Perry County,Perry,105.0,1880,30741,True,Pre-AC,20439.0,10302.0,50.4
G0101070,1.0107.0,Alabama,1.0,Pickens County,Pickens,107.0,1880,21479,True,Pre-AC,24349.0,-2870.0,-11.79
G0101090,1.0109.0,Alabama,1.0,Pike County,Pike,109.0,1880,20640,True,Pre-AC,30608.0,-9968.0,-32.57
G0101110,1.0111.0,Alabama,1.0,Randolph County,Randolph,111.0,1880,16575,True,Pre-AC,22513.0,-5938.0,-26.38
G0101130,1.0113.0,Alabama,1.0,Russell County,Russell,113.0,1880,24837,True,Pre-AC,40364.0,-15527.0,-38.47
G0101170,1.0117.0,Alabama,1.0,Shelby County,Shelby,117.0,1880,17236,True,Pre-AC,30362.0,-13126.0,-43.23
G0101150,1.0115.0,Alabama,1.0,St. Clair County,St. Clair,115.0,1880,14462,True,Pre-AC,26687.0,-12225.0,-45.81
G0101190,1.0119.0,Alabama,1.0,Sumter County,Sumter,119.0,1880,28728,True,Pre-AC,23610.0,5118.0,21.68
G0101210,1.0121.0,Alabama,1.0,Talladega County,Talladega,121.0,1880,23360,True,Pre-AC,63639.0,-40279.0,-63.29
G0101230,1.0123.0,Alabama,1.0,Tallapoosa County,Tallapoosa,123.0,1880,23401,True,Pre-AC,35074.0,-11673.0,-33.28
G0101250,1.0125.0,Alabama,1.0,Tuscaloosa County,Tuscaloosa,125.0,1880,24957,True,Pre-AC,94092.0,-69135.0,-73.48
G0101270,1.0127.0,Alabama,1.0,Walker County,Walker,127.0,1880,9479,True,Pre-AC,63769.0,-54290.0,-85.14
G0101290,1.0129.0,Alabama,1.0,Washington County,Washington,129.0,1880,4538,True,Pre-AC,15612.0,-11074.0,-70.93
G0101310,1.0131.0,Alabama,1.0,Wilcox County,Wilcox,131.0,1880,31828,True,Pre-AC,23476.0,8352.0,35.58
G0101330,1.0133.0,Alabama,1.0,Winston County,Winston,133.0,1880,4253,True,Pre-AC,18250.0,-13997.0,-76.7
G0500010,5.01.0,Arkansas,5.0,Arkansas County,Arkansas,1.0,1880,8038,True,Pre-AC,23665.0,-15627.0,-66.03
G0500030,5.03.0,Arkansas,5.0,Ashley County,Ashley,3.0,1880,10156,True,Pre-AC,25660.0,-15504.0,-60.42
G0500050,5.05.0,Arkansas,5.0,Baxter County,Baxter,5.0,1880,6004,True,Pre-AC,11683.0,-5679.0,-48.61
G0500070,5.07.0,Arkansas,5.0,Benton County,Benton,7.0,1880,20328,True,Pre-AC,38076.0,-17748.0,-46.61
G0500090,5.09.0,Arkansas,5.0,Boone County,Boone,9.0,1880,12146,True,Pre-AC,16260.0,-4114.0,-25.3
G0500110,5.011.0,Arkansas,5.0,Bradley County,Bradley,11.0,1880,6285,True,Pre-AC,15987.0,-9702.0,-60.69
G0500130,5.013.0,Arkansas,5.0,Calhoun County,Calhoun,13.0,1880,5671,True,Pre-AC,7132.0,-1461.0,-20.49
G0500150,5.015.0,Arkansas,5.0,Carroll County,Carroll,15.0,1880,13337,True,Pre-AC,13244.0,93.0,0.7
G0500170,5.017.0,Arkansas,5.0,Chicot County,Chicot,17.0,1880,10117,True,Pre-AC,22306.0,-12189.0,-54.64
G0500190,5.019.0,Arkansas,5.0,Clark County,Clark,19.0,1880,15771,True,Pre-AC,22998.0,-7227.0,-31.42
G0500210,5.021.0,Arkansas,5.0,Clay County,Clay,21.0,1880,7213,True,Pre-AC,26674.0,-19461.0,-72.96
G0500270,5.027.0,Arkansas,5.0,Columbia County,Columbia,27.0,1880,14090,True,Pre-AC,28770.0,-14680.0,-51.03
G0500290,5.029.0,Arkansas,5.0,Conway County,Conway,29.0,1880,12755,True,Pre-AC,18137.0,-5382.0,-29.67
G0500310,5.031.0,Arkansas,5.0,Craighead County,Craighead,31.0,1880,7037,True,Pre-AC,50613.0,-43576.0,-86.1
G0500330,5.033.0,Arkansas,5.0,Crawford County,Crawford,33.0,1880,14740,True,Pre-AC,22727.0,-7987.0,-35.14
G0500350,5.035.0,Arkansas,5.0,Crittenden County,Crittenden,35.0,1880,9415,True,Pre-AC,47184.0,-37769.0,-80.05
G0500370,5.037.0,Arkansas,5.0,Cross County,Cross,37.0,1880,5050,True,Pre-AC,24757.0,-19707.0,-79.6
G0500390,5.039.0,Arkansas,5.0,Dallas County,Dallas,39.0,1880,6505,True,Pre-AC,12416.0,-5911.0,-47.61
G0500410,5.041.0,Arkansas,5.0,Desha County,Desha,41.0,1880,8973,True,Pre-AC,25155.0,-16182.0,-64.33
G0500415,,Arkansas,5.0,Dorsey County,Dorsey,,1880,8370,True,Pre-AC,,,
G0500430,5.043.0,Arkansas,5.0,Drew County,Drew,43.0,1880,12231,True,Pre-AC,17959.0,-5728.0,-31.89
G0500450,5.045.0,Arkansas,5.0,Faulkner County,Faulkner,45.0,1880,12786,True,Pre-AC,25289.0,-12503.0,-49.44
G0500470,5.047.0,Arkansas,5.0,Franklin County,Franklin,47.0,1880,14951,True,Pre-AC,12358.0,2593.0,20.98
G0500490,5.049.0,Arkansas,5.0,Fulton County,Fulton,49.0,1880,6720,True,Pre-AC,9187.0,-2467.0,-26.85
G0500510,5.051.0,Arkansas,5.0,Garland County,Garland,51.0,1880,9023,True,Pre-AC,47102.0,-38079.0,-80.84
G0500530,5.053.0,Arkansas,5.0,Grant County,Grant,53.0,1880,6185,True,Pre-AC,9024.0,-2839.0,-31.46
G0500550,5.055.0,Arkansas,5.0,Greene County,Greene,55.0,1880,7480,True,Pre-AC,29149.0,-21669.0,-74.34
G0500570,5.057.0,Arkansas,5.0,Hempstead County,Hempstead,57.0,1880,19015,True,Pre-AC,25080.0,-6065.0,-24.18
G0500590,5.059.0,Arkansas,5.0,Hot Spring County,Hot Spring,59.0,1880,7775,True,Pre-AC,22181.0,-14406.0,-64.95
G0500610,5.061.0,Arkansas,5.0,Howard County,Howard,61.0,1880,9917,True,Pre-AC,13342.0,-3425.0,-25.67
G0500630,5.063.0,Arkansas,5.0,Independence County,Independence,63.0,1880,18086,True,Pre-AC,23488.0,-5402.0,-23.0
G0500650,5.065.0,Arkansas,5.0,Izard County,Izard,65.0,1880,10857,True,Pre-AC,9953.0,904.0,9.08
G0500670,5.067.0,Arkansas,5.0,Jackson County,Jackson,67.0,1880,10877,True,Pre-AC,25912.0,-15035.0,-58.02
G0500690,5.069.0,Arkansas,5.0,Jefferson County,Jefferson,69.0,1880,22386,True,Pre-AC,76075.0,-53689.0,-70.57
G0500710,5.071.0,Arkansas,5.0,Johnson County,Johnson,71.0,1880,11565,True,Pre-AC,16138.0,-4573.0,-28.34
G0500730,5.073.0,Arkansas,5.0,Lafayette County,Lafayette,73.0,1880,5730,True,Pre-AC,13203.0,-7473.0,-56.6
G0500750,5.075.0,Arkansas,5.0,Lawrence County,Lawrence,75.0,1880,8782,True,Pre-AC,21303.0,-12521.0,-58.78
G0500770,5.077.0,Arkansas,5.0,Lee County,Lee,77.0,1880,13288,True,Pre-AC,24322.0,-11034.0,-45.37
G0500790,5.079.0,Arkansas,5.0,Lincoln County,Lincoln,79.0,1880,9255,True,Pre-AC,17079.0,-7824.0,-45.81
G0500810,5.081.0,Arkansas,5.0,Little River County,Little River,81.0,1880,6404,True,Pre-AC,11690.0,-5286.0,-45.22
G0500830,5.083.0,Arkansas,5.0,Logan County,Logan,83.0,1880,14885,True,Pre-AC,20260.0,-5375.0,-26.53
G0500850,5.085.0,Arkansas,5.0,Lonoke County,Lonoke,85.0,1880,12146,True,Pre-AC,27278.0,-15132.0,-55.47
G0500870,5.087.0,Arkansas,5.0,Madison County,Madison,87.0,1880,11455,True,Pre-AC,11734.0,-279.0,-2.38
G0500890,5.089.0,Arkansas,5.0,Marion County,Marion,89.0,1880,7907,True,Pre-AC,8609.0,-702.0,-8.15
G0500910,5.091.0,Arkansas,5.0,Miller County,Miller,91.0,1880,9919,True,Pre-AC,32614.0,-22695.0,-69.59
G0500930,5.093.0,Arkansas,5.0,Mississippi County,Mississippi,93.0,1880,7332,True,Pre-AC,82375.0,-75043.0,-91.1
G0500950,5.095.0,Arkansas,5.0,Monroe County,Monroe,95.0,1880,9574,True,Pre-AC,19540.0,-9966.0,-51.0
G0500970,5.097.0,Arkansas,5.0,Montgomery County,Montgomery,97.0,1880,5729,True,Pre-AC,6680.0,-951.0,-14.24
G0500990,5.099.0,Arkansas,5.0,Nevada County,Nevada,99.0,1880,12959,True,Pre-AC,14781.0,-1822.0,-12.33
G0501010,5.0101.0,Arkansas,5.0,Newton County,Newton,101.0,1880,6120,True,Pre-AC,8685.0,-2565.0,-29.53
G0501030,5.0103.0,Arkansas,5.0,Ouachita County,Ouachita,103.0,1880,11758,True,Pre-AC,33051.0,-21293.0,-64.42
G0501050,5.0105.0,Arkansas,5.0,Perry County,Perry,105.0,1880,3872,True,Pre-AC,5978.0,-2106.0,-35.23
G0501070,5.0107.0,Arkansas,5.0,Phillips County,Phillips,107.0,1880,21262,True,Pre-AC,46254.0,-24992.0,-54.03
G0501090,5.0109.0,Arkansas,5.0,Pike County,Pike,109.0,1880,6345,True,Pre-AC,10032.0,-3687.0,-36.75
G0501110,5.0111.0,Arkansas,5.0,Poinsett County,Poinsett,111.0,1880,2192,True,Pre-AC,39311.0,-37119.0,-94.42
G0501130,5.0113.0,Arkansas,5.0,Polk County,Polk,113.0,1880,5857,True,Pre-AC,14182.0,-8325.0,-58.7
G0501150,5.0115.0,Arkansas,5.0,Pope County,Pope,115.0,1880,14322,True,Pre-AC,23291.0,-8969.0,-38.51
G0501170,5.0117.0,Arkansas,5.0,Prairie County,Prairie,117.0,1880,8435,True,Pre-AC,13768.0,-5333.0,-38.73
G0501190,5.0119.0,Arkansas,5.0,Pulaski County,Pulaski,119.0,1880,32616,True,Pre-AC,196685.0,-164069.0,-83.42
G0501210,5.0121.0,Arkansas,5.0,Randolph County,Randolph,121.0,1880,11724,True,Pre-AC,15982.0,-4258.0,-26.64
G0501250,5.0125.0,Arkansas,5.0,Saline County,Saline,125.0,1880,8953,True,Pre-AC,23816.0,-14863.0,-62.41
G0501270,5.0127.0,Arkansas,5.0,Scott County,Scott,127.0,1880,9174,True,Pre-AC,10057.0,-883.0,-8.78
G0501290,5.0129.0,Arkansas,5.0,Searcy County,Searcy,129.0,1880,7278,True,Pre-AC,10424.0,-3146.0,-30.18
G0501310,5.0131.0,Arkansas,5.0,Sebastian County,Sebastian,131.0,1880,19560,True,Pre-AC,64202.0,-44642.0,-69.53
G0501330,5.0133.0,Arkansas,5.0,Sevier County,Sevier,133.0,1880,6192,True,Pre-AC,12293.0,-6101.0,-49.63
G0501350,5.0135.0,Arkansas,5.0,Sharp County,Sharp,135.0,1880,9047,True,Pre-AC,8999.0,48.0,0.53
G0501230,5.0123.0,Arkansas,5.0,St. Francis County,St. Francis,123.0,1880,8389,True,Pre-AC,36841.0,-28452.0,-77.23
G0501370,5.0137.0,Arkansas,5.0,Stone County,Stone,137.0,1880,5089,True,Pre-AC,7662.0,-2573.0,-33.58
G0501390,5.0139.0,Arkansas,5.0,Union County,Union,139.0,1880,13419,True,Pre-AC,49686.0,-36267.0,-72.99
G0501410,5.0141.0,Arkansas,5.0,Van Buren County,Van Buren,141.0,1880,9565,True,Pre-AC,9687.0,-122.0,-1.26
G0501430,5.0143.0,Arkansas,5.0,Washington County,Washington,143.0,1880,23844,True,Pre-AC,49979.0,-26135.0,-52.29
G0501450,5.0145.0,Arkansas,5.0,White County,White,145.0,1880,17794,True,Pre-AC,38040.0,-20246.0,-53.22
G0501470,5.0147.0,Arkansas,5.0,Woodruff County,Woodruff,147.0,1880,8646,True,Pre-AC,18957.0,-10311.0,-54.39
G0501490,5.0149.0,Arkansas,5.0,Yell County,Yell,149.0,1880,13852,True,Pre-AC,14057.0,-205.0,-1.46
G1200010,12.01.0,Florida,12.0,Alachua County,Alachua,1.0,1880,16462,True,Pre-AC,57026.0,-40564.0,-71.13
G1200030,12.03.0,Florida,12.0,Baker County,Baker,3.0,1880,2303,True,Pre-AC,6313.0,-4010.0,-63.52
G1200070,12.07.0,Florida,12.0,Bradford County,Bradford,7.0,1880,6112,True,Pre-AC,11457.0,-5345.0,-46.65
G1200090,12.09.0,Florida,12.0,Brevard County,Brevard,9.0,1880,1478,True,Pre-AC,23653.0,-22175.0,-93.75
G1200130,12.013.0,Florida,12.0,Calhoun County,Calhoun,13.0,1880,1580,True,Pre-AC,7922.0,-6342.0,-80.06
G1200190,12.019.0,Florida,12.0,Clay County,Clay,19.0,1880,2838,True,Pre-AC,14323.0,-11485.0,-80.19
G1200230,12.023.0,Florida,12.0,Columbia County,Columbia,23.0,1880,9589,True,Pre-AC,18216.0,-8627.0,-47.36
G1200250,12.025.0,Florida,12.0,Dade County,Dade,25.0,1880,257,True,Pre-AC,495084.0,-494827.0,-99.95
G1200310,12.031.0,Florida,12.0,Duval County,Duval,31.0,1880,19431,True,Pre-AC,304029.0,-284598.0,-93.61
G1200330,12.033.0,Florida,12.0,Escambia County,Escambia,33.0,1880,12156,True,Pre-AC,112706.0,-100550.0,-89.21
G1200370,12.037.0,Florida,12.0,Franklin County,Franklin,37.0,1880,1791,True,Pre-AC,5814.0,-4023.0,-69.2
G1200390,12.039.0,Florida,12.0,Gadsden County,Gadsden,39.0,1880,12169,True,Pre-AC,36457.0,-24288.0,-66.62
G1200470,12.047.0,Florida,12.0,Hamilton County,Hamilton,47.0,1880,6790,True,Pre-AC,8981.0,-2191.0,-24.4
G1200530,12.053.0,Florida,12.0,Hernando County,Hernando,53.0,1880,4248,True,Pre-AC,6693.0,-2445.0,-36.53
G1200570,12.057.0,Florida,12.0,Hillsborough County,Hillsborough,57.0,1880,5814,True,Pre-AC,249894.0,-244080.0,-97.67
G1200590,12.059.0,Florida,12.0,Holmes County,Holmes,59.0,1880,2170,True,Pre-AC,13988.0,-11818.0,-84.49
G1200630,12.063.0,Florida,12.0,Jackson County,Jackson,63.0,1880,14372,True,Pre-AC,34645.0,-20273.0,-58.52
G1200650,12.065.0,Florida,12.0,Jefferson County,Jefferson,65.0,1880,16065,True,Pre-AC,10413.0,5652.0,54.28
G1200670,12.067.0,Florida,12.0,Lafayette County,Lafayette,67.0,1880,2441,True,Pre-AC,3440.0,-999.0,-29.04
G1200730,12.073.0,Florida,12.0,Leon County,Leon,73.0,1880,19662,True,Pre-AC,51590.0,-31928.0,-61.89
G1200750,12.075.0,Florida,12.0,Levy County,Levy,75.0,1880,5767,True,Pre-AC,10637.0,-4870.0,-45.78
G1200770,12.077.0,Florida,12.0,Liberty County,Liberty,77.0,1880,1362,True,Pre-AC,3182.0,-1820.0,-57.2
G1200790,12.079.0,Florida,12.0,Madison County,Madison,79.0,1880,14798,True,Pre-AC,14197.0,601.0,4.23
G1200810,12.081.0,Florida,12.0,Manatee County,Manatee,81.0,1880,3544,True,Pre-AC,34704.0,-31160.0,-89.79
G1200830,12.083.0,Florida,12.0,Marion County,Marion,83.0,1880,13046,True,Pre-AC,38187.0,-25141.0,-65.84
G1200870,12.087.0,Florida,12.0,Monroe County,Monroe,87.0,1880,10940,True,Pre-AC,29957.0,-19017.0,-63.48
G1200890,12.089.0,Florida,12.0,Nassau County,Nassau,89.0,1880,6635,True,Pre-AC,12811.0,-6176.0,-48.21
G1200950,12.095.0,Florida,12.0,Orange County,Orange,95.0,1880,6618,True,Pre-AC,114950.0,-108332.0,-94.24
G1201050,12.0105.0,Florida,12.0,Polk County,Polk,105.0,1880,3181,True,Pre-AC,123997.0,-120816.0,-97.43
G1201070,12.0107.0,Florida,12.0,Putnam County,Putnam,107.0,1880,6261,True,Pre-AC,23615.0,-17354.0,-73.49
G1201130,12.0113.0,Florida,12.0,Santa Rosa County,Santa Rosa,113.0,1880,6645,True,Pre-AC,18554.0,-11909.0,-64.19
G1201090,12.0109.0,Florida,12.0,St. Johns County,St. Johns,109.0,1880,4535,True,Pre-AC,24998.0,-20463.0,-81.86
G1201190,12.0119.0,Florida,12.0,Sumter County,Sumter,119.0,1880,4686,True,Pre-AC,11330.0,-6644.0,-58.64
G1201210,12.0121.0,Florida,12.0,Suwannee County,Suwannee,121.0,1880,7161,True,Pre-AC,16986.0,-9825.0,-57.84
G1201230,12.0123.0,Florida,12.0,Taylor County,Taylor,123.0,1880,2279,True,Pre-AC,10416.0,-8137.0,-78.12
G1201270,12.0127.0,Florida,12.0,Volusia County,Volusia,127.0,1880,3294,True,Pre-AC,74229.0,-70935.0,-95.56
G1201290,12.0129.0,Florida,12.0,Wakulla County,Wakulla,129.0,1880,2723,True,Pre-AC,5258.0,-2535.0,-48.21
G1201310,12.0131.0,Florida,12.0,Walton County,Walton,131.0,1880,4201,True,Pre-AC,14725.0,-10524.0,-71.47
G1201330,12.0133.0,Florida,12.0,Washington County,Washington,133.0,1880,4089,True,Pre-AC,11888.0,-7799.0,-65.6
G1300010,13.01.0,Georgia,13.0,Appling County,Appling,1.0,1880,5276,True,Pre-AC,14003.0,-8727.0,-62.32
G1300070,13.07.0,Georgia,13.0,Baker County,Baker,7.0,1880,7307,True,Pre-AC,5952.0,1355.0,22.77
G1300090,13.09.0,Georgia,13.0,Baldwin County,Baldwin,9.0,1880,13806,True,Pre-AC,29706.0,-15900.0,-53.52
G1300110,13.011.0,Georgia,13.0,Banks County,Banks,11.0,1880,7337,True,Pre-AC,6935.0,402.0,5.8
G1300150,13.015.0,Georgia,13.0,Bartow County,Bartow,15.0,1880,18690,True,Pre-AC,27370.0,-8680.0,-31.71
G1300190,13.019.0,Georgia,13.0,Berrien County,Berrien,19.0,1880,6619,True,Pre-AC,13966.0,-7347.0,-52.61
G1300210,13.021.0,Georgia,13.0,Bibb County,Bibb,21.0,1880,27147,True,Pre-AC,114079.0,-86932.0,-76.2
G1300270,13.027.0,Georgia,13.0,Brooks County,Brooks,27.0,1880,11727,True,Pre-AC,18169.0,-6442.0,-35.46
G1300290,13.029.0,Georgia,13.0,Bryan County,Bryan,29.0,1880,4929,True,Pre-AC,5965.0,-1036.0,-17.37
G1300310,13.031.0,Georgia,13.0,Bulloch County,Bulloch,31.0,1880,8053,True,Pre-AC,24740.0,-16687.0,-67.45
G1300330,13.033.0,Georgia,13.0,Burke County,Burke,33.0,1880,27128,True,Pre-AC,23458.0,3670.0,15.64
G1300350,13.035.0,Georgia,13.0,Butts County,Butts,35.0,1880,8311,True,Pre-AC,9079.0,-768.0,-8.46
G1300370,13.037.0,Georgia,13.0,Calhoun County,Calhoun,37.0,1880,7024,True,Pre-AC,8578.0,-1554.0,-18.12
G1300390,13.039.0,Georgia,13.0,Camden County,Camden,39.0,1880,6183,True,Pre-AC,7322.0,-1139.0,-15.56
G1300395,,Georgia,13.0,Campbell County,Campbell,,1880,9970,True,Pre-AC,,,
G1300450,13.045.0,Georgia,13.0,Carroll County,Carroll,45.0,1880,16901,True,Pre-AC,34112.0,-17211.0,-50.45
G1300470,13.047.0,Georgia,13.0,Catoosa County,Catoosa,47.0,1880,4739,True,Pre-AC,15146.0,-10407.0,-68.71
G1300490,13.049.0,Georgia,13.0,Charlton County,Charlton,49.0,1880,2154,True,Pre-AC,4821.0,-2667.0,-55.32
G1300510,13.051.0,Georgia,13.0,Chatham County,Chatham,51.0,1880,45023,True,Pre-AC,151481.0,-106458.0,-70.28
G1300530,13.053.0,Georgia,13.0,Chattahoochee County,Chattahoochee,53.0,1880,5670,True,Pre-AC,12149.0,-6479.0,-53.33
G1300550,13.055.0,Georgia,13.0,Chattooga County,Chattooga,55.0,1880,10021,True,Pre-AC,21197.0,-11176.0,-52.72
G1300570,13.057.0,Georgia,13.0,Cherokee County,Cherokee,57.0,1880,14325,True,Pre-AC,20750.0,-6425.0,-30.96
G1300590,13.059.0,Georgia,13.0,Clarke County,Clarke,59.0,1880,11702,True,Pre-AC,36550.0,-24848.0,-67.98
G1300610,13.061.0,Georgia,13.0,Clay County,Clay,61.0,1880,6650,True,Pre-AC,5844.0,806.0,13.79
G1300630,13.063.0,Georgia,13.0,Clayton County,Clayton,63.0,1880,8027,True,Pre-AC,22872.0,-14845.0,-64.9
G1300650,13.065.0,Georgia,13.0,Clinch County,Clinch,65.0,1880,4138,True,Pre-AC,6007.0,-1869.0,-31.11
G1300670,13.067.0,Georgia,13.0,Cobb County,Cobb,67.0,1880,20748,True,Pre-AC,61830.0,-41082.0,-66.44
G1300690,13.069.0,Georgia,13.0,Coffee County,Coffee,69.0,1880,5070,True,Pre-AC,23961.0,-18891.0,-78.84
G1300710,13.071.0,Georgia,13.0,Colquitt County,Colquitt,71.0,1880,2527,True,Pre-AC,33999.0,-31472.0,-92.57
G1300730,13.073.0,Georgia,13.0,Columbia County,Columbia,73.0,1880,10465,True,Pre-AC,9525.0,940.0,9.87
G1300770,13.077.0,Georgia,13.0,Coweta County,Coweta,77.0,1880,21109,True,Pre-AC,27786.0,-6677.0,-24.03
G1300790,13.079.0,Georgia,13.0,Crawford County,Crawford,79.0,1880,8656,True,Pre-AC,6080.0,2576.0,42.37
G1300830,13.083.0,Georgia,13.0,Dade County,Dade,83.0,1880,4702,True,Pre-AC,7364.0,-2662.0,-36.15
G1300850,13.085.0,Georgia,13.0,Dawson County,Dawson,85.0,1880,5837,True,Pre-AC,3712.0,2125.0,57.25
G1300890,13.089.0,Georgia,13.0,DeKalb County,DeKalb,89.0,1880,14497,True,Pre-AC,136395.0,-121898.0,-89.37
G1300870,13.087.0,Georgia,13.0,Decatur County,Decatur,87.0,1880,19072,True,Pre-AC,23620.0,-4548.0,-19.25
G1300910,13.091.0,Georgia,13.0,Dodge County,Dodge,91.0,1880,5358,True,Pre-AC,17865.0,-12507.0,-70.01
G1300930,13.093.0,Georgia,13.0,Dooly County,Dooly,93.0,1880,12420,True,Pre-AC,14159.0,-1739.0,-12.28
G1300950,13.095.0,Georgia,13.0,Dougherty County,Dougherty,95.0,1880,12622,True,Pre-AC,43617.0,-30995.0,-71.06
G1300970,13.097.0,Georgia,13.0,Douglas County,Douglas,97.0,1880,6934,True,Pre-AC,12173.0,-5239.0,-43.04
G1300990,13.099.0,Georgia,13.0,Early County,Early,99.0,1880,7611,True,Pre-AC,17413.0,-9802.0,-56.29
G1301010,13.0101.0,Georgia,13.0,Echols County,Echols,101.0,1880,2553,True,Pre-AC,2494.0,59.0,2.37
G1301030,13.0103.0,Georgia,13.0,Effingham County,Effingham,103.0,1880,5979,True,Pre-AC,9133.0,-3154.0,-34.53
G1301050,13.0105.0,Georgia,13.0,Elbert County,Elbert,105.0,1880,12957,True,Pre-AC,18585.0,-5628.0,-30.28
G1301070,13.0107.0,Georgia,13.0,Emanuel County,Emanuel,107.0,1880,9759,True,Pre-AC,19789.0,-10030.0,-50.68
G1301110,13.0111.0,Georgia,13.0,Fannin County,Fannin,111.0,1880,7245,True,Pre-AC,15192.0,-7947.0,-52.31
G1301130,13.0113.0,Georgia,13.0,Fayette County,Fayette,113.0,1880,8605,True,Pre-AC,7978.0,627.0,7.86
G1301150,13.0115.0,Georgia,13.0,Floyd County,Floyd,115.0,1880,24418,True,Pre-AC,62899.0,-38481.0,-61.18
G1301170,13.0117.0,Georgia,13.0,Forsyth County,Forsyth,117.0,1880,10559,True,Pre-AC,11005.0,-446.0,-4.05
G1301190,13.0119.0,Georgia,13.0,Franklin County,Franklin,119.0,1880,11453,True,Pre-AC,14446.0,-2993.0,-20.72
