GISJOIN,FIPS,STATE,STATEFP_clean,COUNTY,COUNTY_CLEAN,COUNTYFP_clean,YEAR,POPULATION,AC_ERA,POP_1950,PCT_CHANGE_FROM_1950,REP_STATION,ANN_AVG_TEMP_F,SUMMER_AVG_MAX_F,SUMMER_RH_PCT,COOLING_DEGREE_DAYS,CLIMATE_ZONE
G0101230,01123,Alabama,1,Tallapoosa County,Tallapoosa,123,1900,29675,Pre-AC,35074.0,-15.39,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101250,01125,Alabama,1,Tuscaloosa County,Tuscaloosa,125,1900,36147,Pre-AC,94092.0,-61.58,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101270,01127,Alabama,1,Walker County,Walker,127,1900,25162,Pre-AC,63769.0,-60.54,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101290,01129,Alabama,1,Washington County,Washington,129,1900,11134,Pre-AC,15612.0,-28.68,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101310,01131,Alabama,1,Wilcox County,Wilcox,131,1900,35631,Pre-AC,23476.0,51.78,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0101330,01133,Alabama,1,Winston County,Winston,133,1900,9554,Pre-AC,18250.0,-47.65,"Birmingham, AL",64.0,90.2,72,2641,Hot-Humid
G0500010,05001,Arkansas,5,Arkansas County,Arkansas,1,1900,12973,Pre-AC,23665.0,-45.18,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500030,05003,Arkansas,5,Ashley County,Ashley,3,1900,19734,Pre-AC,25660.0,-23.09,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500050,05005,Arkansas,5,Baxter County,Baxter,5,1900,9298,Pre-AC,11683.0,-20.41,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500070,05007,Arkansas,5,Benton County,Benton,7,1900,31611,Pre-AC,38076.0,-16.98,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500090,05009,Arkansas,5,Boone County,Boone,9,1900,16396,Pre-AC,16260.0,0.84,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500110,05011,Arkansas,5,Bradley County,Bradley,11,1900,9651,Pre-AC,15987.0,-39.63,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500130,05013,Arkansas,5,Calhoun County,Calhoun,13,1900,8539,Pre-AC,7132.0,19.73,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500150,05015,Arkansas,5,Carroll County,Carroll,15,1900,18848,Pre-AC,13244.0,42.31,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500170,05017,Arkansas,5,Chicot County,Chicot,17,1900,14528,Pre-AC,22306.0,-34.87,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500190,05019,Arkansas,5,Clark County,Clark,19,1900,21289,Pre-AC,22998.0,-7.43,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500210,05021,Arkansas,5,Clay County,Clay,21,1900,15886,Pre-AC,26674.0,-40.44,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500230,05023,Arkansas,5,Cleburne County,Cleburne,23,1900,9628,Pre-AC,11487.0,-16.18,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500250,05025,Arkansas,5,Cleveland County,Cleveland,25,1900,11620,Pre-AC,8956.0,29.75,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500270,05027,Arkansas,5,Columbia County,Columbia,27,1900,22077,Pre-AC,28770.0,-23.26,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500290,05029,Arkansas,5,Conway County,Conway,29,1900,19772,Pre-AC,18137.0,9.01,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500310,05031,Arkansas,5,Craighead County,Craighead,31,1900,19505,Pre-AC,50613.0,-61.46,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500330,05033,Arkansas,5,Crawford County,Crawford,33,1900,21270,Pre-AC,22727.0,-6.41,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500350,05035,Arkansas,5,Crittenden County,Crittenden,35,1900,14529,Pre-AC,47184.0,-69.21,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500370,05037,Arkansas,5,Cross County,Cross,37,1900,11051,Pre-AC,24757.0,-55.36,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500390,05039,Arkansas,5,Dallas County,Dallas,39,1900,11518,Pre-AC,12416.0,-7.23,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500410,05041,Arkansas,5,Desha County,Desha,41,1900,11511,Pre-AC,25155.0,-54.24,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500430,05043,Arkansas,5,Drew County,Drew,43,1900,19451,Pre-AC,17959.0,8.31,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500450,05045,Arkansas,5,Faulkner County,Faulkner,45,1900,20780,Pre-AC,25289.0,-17.83,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500470,05047,Arkansas,5,Franklin County,Franklin,47,1900,17395,Pre-AC,12358.0,40.76,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500490,05049,Arkansas,5,Fulton County,Fulton,49,1900,12917,Pre-AC,9187.0,40.6,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500510,05051,Arkansas,5,Garland County,Garland,51,1900,18773,Pre-AC,47102.0,-60.14,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500530,05053,Arkansas,5,Grant County,Grant,53,1900,7671,Pre-AC,9024.0,-14.99,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500550,05055,Arkansas,5,Greene County,Greene,55,1900,16979,Pre-AC,29149.0,-41.75,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500570,05057,Arkansas,5,Hempstead County,Hempstead,57,1900,24101,Pre-AC,25080.0,-3.9,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500590,05059,Arkansas,5,Hot Spring County,Hot Spring,59,1900,12748,Pre-AC,22181.0,-42.53,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500610,05061,Arkansas,5,Howard County,Howard,61,1900,14076,Pre-AC,13342.0,5.5,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500630,05063,Arkansas,5,Independence County,Independence,63,1900,22557,Pre-AC,23488.0,-3.96,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500650,05065,Arkansas,5,Izard County,Izard,65,1900,13506,Pre-AC,9953.0,35.7,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500670,05067,Arkansas,5,Jackson County,Jackson,67,1900,18383,Pre-AC,25912.0,-29.06,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500690,05069,Arkansas,5,Jefferson County,Jefferson,69,1900,40972,Pre-AC,76075.0,-46.14,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500710,05071,Arkansas,5,Johnson County,Johnson,71,1900,17448,Pre-AC,16138.0,8.12,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500730,05073,Arkansas,5,Lafayette County,Lafayette,73,1900,10594,Pre-AC,13203.0,-19.76,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500750,05075,Arkansas,5,Lawrence County,Lawrence,75,1900,16491,Pre-AC,21303.0,-22.59,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500770,05077,Arkansas,5,Lee County,Lee,77,1900,19409,Pre-AC,24322.0,-20.2,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500790,05079,Arkansas,5,Lincoln County,Lincoln,79,1900,13389,Pre-AC,17079.0,-21.61,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500810,05081,Arkansas,5,Little River County,Little River,81,1900,13731,Pre-AC,11690.0,17.46,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500830,05083,Arkansas,5,Logan County,Logan,83,1900,20563,Pre-AC,20260.0,1.5,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500850,05085,Arkansas,5,Lonoke County,Lonoke,85,1900,22544,Pre-AC,27278.0,-17.35,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500870,05087,Arkansas,5,Madison County,Madison,87,1900,19864,Pre-AC,11734.0,69.29,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500890,05089,Arkansas,5,Marion County,Marion,89,1900,11377,Pre-AC,8609.0,32.15,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500910,05091,Arkansas,5,Miller County,Miller,91,1900,17558,Pre-AC,32614.0,-46.16,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500930,05093,Arkansas,5,Mississippi County,Mississippi,93,1900,16384,Pre-AC,82375.0,-80.11,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500950,05095,Arkansas,5,Monroe County,Monroe,95,1900,16816,Pre-AC,19540.0,-13.94,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500970,05097,Arkansas,5,Montgomery County,Montgomery,97,1900,9444,Pre-AC,6680.0,41.38,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0500990,05099,Arkansas,5,Nevada County,Nevada,99,1900,16609,Pre-AC,14781.0,12.37,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501010,05101,Arkansas,5,Newton County,Newton,101,1900,12538,Pre-AC,8685.0,44.36,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501030,05103,Arkansas,5,Ouachita County,Ouachita,103,1900,20892,Pre-AC,33051.0,-36.79,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501050,05105,Arkansas,5,Perry County,Perry,105,1900,7294,Pre-AC,5978.0,22.01,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501070,05107,Arkansas,5,Phillips County,Phillips,107,1900,26561,Pre-AC,46254.0,-42.58,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501090,05109,Arkansas,5,Pike County,Pike,109,1900,10301,Pre-AC,10032.0,2.68,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501110,05111,Arkansas,5,Poinsett County,Poinsett,111,1900,7025,Pre-AC,39311.0,-82.13,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501130,05113,Arkansas,5,Polk County,Polk,113,1900,18352,Pre-AC,14182.0,29.4,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501150,05115,Arkansas,5,Pope County,Pope,115,1900,21715,Pre-AC,23291.0,-6.77,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501170,05117,Arkansas,5,Prairie County,Prairie,117,1900,11875,Pre-AC,13768.0,-13.75,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501190,05119,Arkansas,5,Pulaski County,Pulaski,119,1900,63179,Pre-AC,196685.0,-67.88,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501210,05121,Arkansas,5,Randolph County,Randolph,121,1900,17156,Pre-AC,15982.0,7.35,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501250,05125,Arkansas,5,Saline County,Saline,125,1900,13122,Pre-AC,23816.0,-44.9,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501270,05127,Arkansas,5,Scott County,Scott,127,1900,13183,Pre-AC,10057.0,31.08,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501290,05129,Arkansas,5,Searcy County,Searcy,129,1900,11988,Pre-AC,10424.0,15.0,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501310,05131,Arkansas,5,Sebastian County,Sebastian,131,1900,36935,Pre-AC,64202.0,-42.47,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501330,05133,Arkansas,5,Sevier County,Sevier,133,1900,16339,Pre-AC,12293.0,32.91,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501350,05135,Arkansas,5,Sharp County,Sharp,135,1900,12199,Pre-AC,8999.0,35.56,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501230,05123,Arkansas,5,St. Francis County,St. Francis,123,1900,17157,Pre-AC,36841.0,-53.43,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501370,05137,Arkansas,5,Stone County,Stone,137,1900,8100,Pre-AC,7662.0,5.72,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501390,05139,Arkansas,5,Union County,Union,139,1900,22495,Pre-AC,49686.0,-54.73,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501410,05141,Arkansas,5,Van Buren County,Van Buren,141,1900,11220,Pre-AC,9687.0,15.83,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501430,05143,Arkansas,5,Washington County,Washington,143,1900,34256,Pre-AC,49979.0,-31.46,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501450,05145,Arkansas,5,White County,White,145,1900,24864,Pre-AC,38040.0,-34.64,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501470,05147,Arkansas,5,Woodruff County,Woodruff,147,1900,16304,Pre-AC,18957.0,-13.99,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G0501490,05149,Arkansas,5,Yell County,Yell,149,1900,22750,Pre-AC,14057.0,61.84,"Little Rock, AR",62.9,92.4,70,2727,Hot-Humid
G1200010,12001,Florida,12,Alachua County,Alachua,1,1900,32245,Pre-AC,57026.0,-43.46,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200030,12003,Florida,12,Baker County,Baker,3,1900,4516,Pre-AC,6313.0,-28.47,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200070,12007,Florida,12,Bradford County,Bradford,7,1900,10295,Pre-AC,11457.0,-10.14,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200090,12009,Florida,12,Brevard County,Brevard,9,1900,5158,Pre-AC,23653.0,-78.19,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200130,12013,Florida,12,Calhoun County,Calhoun,13,1900,5132,Pre-AC,7922.0,-35.22,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200170,12017,Florida,12,Citrus County,Citrus,17,1900,5391,Pre-AC,6111.0,-11.78,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200190,12019,Florida,12,Clay County,Clay,19,1900,5635,Pre-AC,14323.0,-60.66,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200230,12023,Florida,12,Columbia County,Columbia,23,1900,17094,Pre-AC,18216.0,-6.16,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200250,12025,Florida,12,Dade County,Dade,25,1900,4955,Pre-AC,495084.0,-99.0,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200270,12027,Florida,12,DeSoto County,DeSoto,27,1900,8047,Pre-AC,9242.0,-12.93,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200310,12031,Florida,12,Duval County,Duval,31,1900,39733,Pre-AC,304029.0,-86.93,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200330,12033,Florida,12,Escambia County,Escambia,33,1900,28313,Pre-AC,112706.0,-74.88,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200370,12037,Florida,12,Franklin County,Franklin,37,1900,4890,Pre-AC,5814.0,-15.89,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200390,12039,Florida,12,Gadsden County,Gadsden,39,1900,15294,Pre-AC,36457.0,-58.05,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200470,12047,Florida,12,Hamilton County,Hamilton,47,1900,11881,Pre-AC,8981.0,32.29,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200530,12053,Florida,12,Hernando County,Hernando,53,1900,3638,Pre-AC,6693.0,-45.64,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200570,12057,Florida,12,Hillsborough County,Hillsborough,57,1900,36013,Pre-AC,249894.0,-85.59,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200590,12059,Florida,12,Holmes County,Holmes,59,1900,7762,Pre-AC,13988.0,-44.51,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200630,12063,Florida,12,Jackson County,Jackson,63,1900,23377,Pre-AC,34645.0,-32.52,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200650,12065,Florida,12,Jefferson County,Jefferson,65,1900,16195,Pre-AC,10413.0,55.53,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200670,12067,Florida,12,Lafayette County,Lafayette,67,1900,4987,Pre-AC,3440.0,44.97,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200690,12069,Florida,12,Lake County,Lake,69,1900,7467,Pre-AC,36340.0,-79.45,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200710,12071,Florida,12,Lee County,Lee,71,1900,3071,Pre-AC,23404.0,-86.88,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200730,12073,Florida,12,Leon County,Leon,73,1900,19887,Pre-AC,51590.0,-61.45,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200750,12075,Florida,12,Levy County,Levy,75,1900,8603,Pre-AC,10637.0,-19.12,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200770,12077,Florida,12,Liberty County,Liberty,77,1900,2956,Pre-AC,3182.0,-7.1,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200790,12079,Florida,12,Madison County,Madison,79,1900,15446,Pre-AC,14197.0,8.8,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200810,12081,Florida,12,Manatee County,Manatee,81,1900,4663,Pre-AC,34704.0,-86.56,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200830,12083,Florida,12,Marion County,Marion,83,1900,24403,Pre-AC,38187.0,-36.1,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200870,12087,Florida,12,Monroe County,Monroe,87,1900,18006,Pre-AC,29957.0,-39.89,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200890,12089,Florida,12,Nassau County,Nassau,89,1900,9654,Pre-AC,12811.0,-24.64,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200950,12095,Florida,12,Orange County,Orange,95,1900,11374,Pre-AC,114950.0,-90.11,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1200970,12097,Florida,12,Osceola County,Osceola,97,1900,3444,Pre-AC,11406.0,-69.81,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201010,12101,Florida,12,Pasco County,Pasco,101,1900,6054,Pre-AC,20529.0,-70.51,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201050,12105,Florida,12,Polk County,Polk,105,1900,12472,Pre-AC,123997.0,-89.94,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201070,12107,Florida,12,Putnam County,Putnam,107,1900,11641,Pre-AC,23615.0,-50.71,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201130,12113,Florida,12,Santa Rosa County,Santa Rosa,113,1900,10293,Pre-AC,18554.0,-44.52,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201090,12109,Florida,12,St. Johns County,St. Johns,109,1900,9165,Pre-AC,24998.0,-63.34,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201190,12119,Florida,12,Sumter County,Sumter,119,1900,6187,Pre-AC,11330.0,-45.39,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201210,12121,Florida,12,Suwannee County,Suwannee,121,1900,14554,Pre-AC,16986.0,-14.32,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201230,12123,Florida,12,Taylor County,Taylor,123,1900,3999,Pre-AC,10416.0,-61.61,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201270,12127,Florida,12,Volusia County,Volusia,127,1900,10003,Pre-AC,74229.0,-86.52,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201290,12129,Florida,12,Wakulla County,Wakulla,129,1900,5149,Pre-AC,5258.0,-2.07,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201310,12131,Florida,12,Walton County,Walton,131,1900,9346,Pre-AC,14725.0,-36.53,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1201330,12133,Florida,12,Washington County,Washington,133,1900,10154,Pre-AC,11888.0,-14.59,"Orlando, FL",73.0,91.8,75,4132,Hot-Humid
G1300010,13001,Georgia,13,Appling County,Appling,1,1900,12336,Pre-AC,14003.0,-11.9,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300070,13007,Georgia,13,Baker County,Baker,7,1900,6704,Pre-AC,5952.0,12.63,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300090,13009,Georgia,13,Baldwin County,Baldwin,9,1900,17768,Pre-AC,29706.0,-40.19,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300110,13011,Georgia,13,Banks County,Banks,11,1900,10545,Pre-AC,6935.0,52.05,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300150,13015,Georgia,13,Bartow County,Bartow,15,1900,20823,Pre-AC,27370.0,-23.92,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300190,13019,Georgia,13,Berrien County,Berrien,19,1900,19440,Pre-AC,13966.0,39.2,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300210,13021,Georgia,13,Bibb County,Bibb,21,1900,50473,Pre-AC,114079.0,-55.76,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300270,13027,Georgia,13,Brooks County,Brooks,27,1900,18606,Pre-AC,18169.0,2.41,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300290,13029,Georgia,13,Bryan County,Bryan,29,1900,6122,Pre-AC,5965.0,2.63,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300310,13031,Georgia,13,Bulloch County,Bulloch,31,1900,21377,Pre-AC,24740.0,-13.59,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300330,13033,Georgia,13,Burke County,Burke,33,1900,30165,Pre-AC,23458.0,28.59,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300350,13035,Georgia,13,Butts County,Butts,35,1900,12805,Pre-AC,9079.0,41.04,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300370,13037,Georgia,13,Calhoun County,Calhoun,37,1900,9274,Pre-AC,8578.0,8.11,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300390,13039,Georgia,13,Camden County,Camden,39,1900,7669,Pre-AC,7322.0,4.74,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300450,13045,Georgia,13,Carroll County,Carroll,45,1900,26576,Pre-AC,34112.0,-22.09,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300470,13047,Georgia,13,Catoosa County,Catoosa,47,1900,5823,Pre-AC,15146.0,-61.55,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300490,13049,Georgia,13,Charlton County,Charlton,49,1900,3592,Pre-AC,4821.0,-25.49,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300510,13051,Georgia,13,Chatham County,Chatham,51,1900,71239,Pre-AC,151481.0,-52.97,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300530,13053,Georgia,13,Chattahoochee County,Chattahoochee,53,1900,5790,Pre-AC,12149.0,-52.34,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300550,13055,Georgia,13,Chattooga County,Chattooga,55,1900,12952,Pre-AC,21197.0,-38.9,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300570,13057,Georgia,13,Cherokee County,Cherokee,57,1900,15243,Pre-AC,20750.0,-26.54,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300590,13059,Georgia,13,Clarke County,Clarke,59,1900,17708,Pre-AC,36550.0,-51.55,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300610,13061,Georgia,13,Clay County,Clay,61,1900,8568,Pre-AC,5844.0,46.61,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300630,13063,Georgia,13,Clayton County,Clayton,63,1900,9598,Pre-AC,22872.0,-58.04,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300650,13065,Georgia,13,Clinch County,Clinch,65,1900,8732,Pre-AC,6007.0,45.36,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300670,13067,Georgia,13,Cobb County,Cobb,67,1900,24664,Pre-AC,61830.0,-60.11,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300690,13069,Georgia,13,Coffee County,Coffee,69,1900,16169,Pre-AC,23961.0,-32.52,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300710,13071,Georgia,13,Colquitt County,Colquitt,71,1900,13636,Pre-AC,33999.0,-59.89,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300730,13073,Georgia,13,Columbia County,Columbia,73,1900,10653,Pre-AC,9525.0,11.84,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300770,13077,Georgia,13,Coweta County,Coweta,77,1900,24980,Pre-AC,27786.0,-10.1,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300790,13079,Georgia,13,Crawford County,Crawford,79,1900,10368,Pre-AC,6080.0,70.53,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300830,13083,Georgia,13,Dade County,Dade,83,1900,4578,Pre-AC,7364.0,-37.83,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300850,13085,Georgia,13,Dawson County,Dawson,85,1900,5442,Pre-AC,3712.0,46.61,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300890,13089,Georgia,13,DeKalb County,DeKalb,89,1900,21112,Pre-AC,136395.0,-84.52,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300870,13087,Georgia,13,Decatur County,Decatur,87,1900,29454,Pre-AC,23620.0,24.7,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300910,13091,Georgia,13,Dodge County,Dodge,91,1900,13975,Pre-AC,17865.0,-21.77,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300930,13093,Georgia,13,Dooly County,Dooly,93,1900,26567,Pre-AC,14159.0,87.63,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300950,13095,Georgia,13,Dougherty County,Dougherty,95,1900,13679,Pre-AC,43617.0,-68.64,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300970,13097,Georgia,13,Douglas County,Douglas,97,1900,8745,Pre-AC,12173.0,-28.16,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1300990,13099,Georgia,13,Early County,Early,99,1900,14828,Pre-AC,17413.0,-14.85,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1301010,13101,Georgia,13,Echols County,Echols,101,1900,3209,Pre-AC,2494.0,28.67,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1301030,13103,Georgia,13,Effingham County,Effingham,103,1900,8334,Pre-AC,9133.0,-8.75,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1301050,13105,Georgia,13,Elbert County,Elbert,105,1900,19729,Pre-AC,18585.0,6.16,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
